Field=#~Integer~#~50|Field=Designator~String~Designator~100|Field=MountType~String~MountType~100|Field=PackageReference~String~PackageReference~100|Field=Center-X(Mil)~String~Center-X(Mil)~100|Field=Center-X(mm)~String~Center-X(mm)~100|Field=Center-Y(Mil)~String~Center-Y(Mil)~100|Field=Center-Y(mm)~String~Center-Y(mm)~100|Field=Layer~String~Layer~100|Field=Pad-X(Mil)~String~Pad-X(Mil)~100|Field=Pad-X(mm)~String~Pad-X(mm)~100|Field=Pad-Y(Mil)~String~Pad-Y(Mil)~100|Field=Pad-Y(mm)~String~Pad-Y(mm)~100|Field=Ref-X(Mil)~String~Ref-X(Mil)~100|Field=Ref-X(mm)~String~Ref-X(mm)~100|Field=Ref-Y(Mil)~String~Ref-Y(Mil)~100|Field=Ref-Y(mm)~String~Ref-Y(mm)~100|Field=Rotation~String~Rotation~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~PROC091F.PrjPcb|ReportField=ProjectFullPath~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F.PrjPcb|ReportField=Title~Pick and Place For Variant [002] of Project [PROC091F.PrjPcb] (PCB Document : PROC091F.PcbDoc)|ReportField=ReportTime~20:43:00|ReportField=ReportDate~11-11-2020|ReportField=ReportDateTime~11-11-2020 20:43:00|ReportField=OutputName~Pick and Place|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~002|ReportField=TotalQuantity~314|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=EVM_Orderable~AWR6843AOPEVM|ReportField=CopyrightYear~2019|ReportField=PCB_Layout~Mistral Team|ReportField=PCB_Rev~F|ReportField=PRJ_Customer~Public Release|ReportField=PRJ_Engineer~Antony/Bala|ReportField=PRJ_Number~PROC091|ReportField=PRJ_Title~xWR6843AOPEVM|ReportField=SCH_Rev~F|ReportField=TechSupport~http://www.ti.com/support|ReportField=TID~N/A|ReportField=Address1~Not shown in title block|ReportField=Address2~Not shown in title block|ReportField=Address3~Not shown in title block|ReportField=Address4~Not shown in title block|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~Not shown in title block|ReportField=Author~Not shown in title block|ReportField=CheckedBy~Not shown in title block|ReportField=CompanyName~Not shown in title block|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~11-11-2020|ReportField=CurrentTime~20:20:09|ReportField=Date~Not shown in title block|ReportField=DocumentFullPathAndName~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F_ANALOG_MUX.SchDoc|ReportField=DocumentName~PROC091F_ANALOG_MUX.SchDoc|ReportField=DocumentNumber~10|ReportField=DrawnBy~Antony/Bala|ReportField=Engineer~Not shown in title block|ReportField=ImagePath~Not shown in title block|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~21-07-2020|ReportField=Organization~Not shown in title block|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=1.00:XCorrection=1.00:YCorrection=1.00:PrintKind=0:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=15:PrintQuality=600:MediaType=1:DitherType=10:PaperKind=Letter:PrintScaleMode=1|ReportField=ProjectName~PROC091F.PrjPcb|ReportField=Revision~Use project parameter SCH_Rev|ReportField=Rule~|ReportField=SheetNumber~10|ReportField=SheetTotal~12|ReportField=Time~Not shown in title block|ReportField=Title~BREAKAWAY_SECTION4|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~PROC091F.PrjPcb|ReportField=DataSourceFullPath~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F.PrjPcb|ReportField=PCBDataSourceFileName~PROC091F.PcbDoc|ReportField=PCBDataSourceFullPath~D:\Project\60Ghz_AOP\07_Hardware\Design\LLD_Schematics\60GHz_AOP\REV_F\xWR6843AOPEVM\PROC091F.PcbDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
100|C122|SMT|0402|6260|159.004|4040|102.616|Top|6260|159.004|4060|103.124|6260|159.004|4040|102.616|270
101|C123||0201 (0603 Metric)|5489.383|139.43|3956.463|100.494|Bottom|5499.395|139.685|3956.463|100.494|5489.383|139.43|3956.463|100.494|180
102|C125||0201|5270.833|133.879|4102.899|104.214|Bottom|5260.821|133.625|4102.899|104.214|5270.833|133.879|4102.899|104.214|0
103|C126||0201 (0603 Metric)|3679.925|93.47|4262.913|108.278|Top|3669.913|93.216|4262.913|108.278|3679.925|93.47|4262.913|108.278|0
104|C127||0201 (0603 Metric)|6141.371|155.991|3936.747|99.993|Bottom|6151.383|156.245|3936.747|99.993|6141.371|155.991|3936.747|99.993|180
105|C128||0201 (0603 Metric)|6131.465|155.739|3761.122|95.532|Bottom|6141.477|155.994|3761.122|95.532|6131.465|155.739|3761.122|95.532|180
106|C129||0201|6207.772|157.677|3815.735|96.92|Bottom|6207.772|157.677|3825.605|97.17|6207.772|157.677|3815.736|96.92|270
107|C130||0201 (0603 Metric)|4251.688|107.993|4228|107.391|Bottom|4261.7|108.247|4228|107.391|4251.688|107.993|4228|107.391|180
108|D1|SMT|2-XFDFN|3229.537|82.03|4219.172|107.167|Bottom|3229.537|82.03|4237.184|107.624|3229.537|82.03|4211.987|106.984|270
109|D2|SMT|2-XFDFN|4596.655|116.755|3756.878|95.425|Top|4578.643|116.298|3756.878|95.425|4603.84|116.938|3756.878|95.425|0
110|FL1|SMT|0402|3949.537|100.318|4288.549|108.929|Bottom|3949.537|100.318|4268.864|108.429|3949.537|100.318|4288.549|108.929|90
111|FL2|SMT|0402|3228.803|82.012|4133.284|104.985|Bottom|3228.803|82.012|4113.599|104.485|3228.803|82.012|4133.284|104.985|90
112|FL3|SMT|0402|6159|156.439|3836|97.434|Top|6159|156.439|3855.685|97.934|6159|156.439|3836|97.434|270
113|FL6|SMT|0402|3153.459|80.098|4388.191|111.46|Top|3173.144|80.598|4388.191|111.46|3153.459|80.098|4388.191|111.46|180
114|FL7|SMT|0402|3835|97.409|4188.315|106.383|Bottom|3835|97.409|4168.63|105.883|3835|97.409|4188.315|106.383|90
115|FL8|SMT|0402|4170.371|105.927|4339.044|110.212|Bottom|4190.056|106.427|4339.044|110.212|4170.371|105.927|4339.044|110.212|180
116|FL9|SMT|0402|3881.315|98.585|4271|108.483|Bottom|3901|99.085|4271|108.483|3881.315|98.585|4271|108.483|180
117|FL10|SMT|0402|3978.371|101.051|3984.874|101.216|Bottom|3958.686|100.551|3984.874|101.216|3978.371|101.051|3984.874|101.216|0
118|FL11|SMT|0402|4674.939|118.743|3755.497|95.39|Top|4694.624|119.243|3755.497|95.39|4674.939|118.743|3755.497|95.39|180
119|FL12|SMT|0402|5450.096|138.432|4210.463|106.946|Bottom|5469.781|138.932|4210.463|106.946|5450.096|138.432|4210.463|106.946|180
120|FL14|SMT|0402|6330|160.782|4105.179|104.272|Top|6349.685|161.282|4105.179|104.272|6330|160.782|4105.179|104.272|180
121|FL20|SMT|0402|3552.134|90.224|4385.048|111.38|Top|3571.819|90.724|4385.048|111.38|3552.134|90.224|4385.048|111.38|180
122|FL22|SMT|0402|4843.47|123.024|3842.728|97.605|Top|4843.47|123.024|3862.413|98.105|4843.47|123.024|3842.728|97.605|270
123|H1|||0|0|0|0|None|0|0|0|0|0|0|0|0|0
124|H2|||0|0|0|0|None|0|0|0|0|0|0|0|0|0
125|J1|SMT|Micro USB receptacle|3119.506|79.235|4164.78|105.785|Bottom|3172.656|80.585|4113.599|104.485|3119.506|79.235|4164.78|105.785|90
126|J2|SMT|Receptacle, 0.5 mm, 30x2, TH|4733.361|120.227|4144.5|105.27|Bottom|4620.565|117.362|3859.067|98.02|4733.361|120.227|4144.5|105.27|0
127|J3||HDR4|5065.287|128.658|4542.383|115.377|Bottom|4990.287|126.753|4542.383|115.377|5065.287|128.658|4581.753|116.377|0
128|J5|SMT|Micro USB receptacle|6486.85|164.766|4155.73|105.556|Top|6433.701|163.416|4104.549|104.256|6486.85|164.766|4155.73|105.556|90
129|J7||HDR10|5736.465|145.706|4501.187|114.33|Bottom|5636.465|143.166|4526.187|114.965|5736.465|145.706|4571.463|116.115|0
130|J8||HDR3|5459.371|138.668|4535.463|115.201|Bottom|5409.371|137.398|4535.463|115.201|5459.371|138.668|4574.833|116.201|0
131|J9|SMT|Ultra small CO-AX SMD|5232.958|132.917|4253.575|108.041|Top|5232.958|132.917|4223.556|107.278|5232.958|132.917|4283.595|108.803|90
132|J10||HDR3|6543|166.192|3800|96.52|Top|6543|166.192|3750|95.25|6582.37|167.192|3800|96.52|90
133|L1|SMT|0402 polarized|5975.411|151.775|4324.41|109.84|Top|5956.71|151.3|4324.41|109.84|5975.411|151.775|4324.41|109.84|0
134|L2||0805 (2012 Metric)|3480.98|88.417|4358.439|110.704|Top|3480.98|88.417|4385.048|111.38|3480.98|88.417|4358.439|110.704|270
135|L3||0805 (2012 Metric)|3346.24|84.994|4358.439|110.704|Top|3346.24|84.994|4385.048|111.38|3346.24|84.994|4358.439|110.704|270
136|L4||0805 (2012 Metric)|3480.979|88.417|3957.6|100.523|Top|3480.979|88.417|3930.99|99.847|3480.979|88.417|3957.6|100.523|90
137|L5||0805 (2012 Metric)|3344.239|84.944|3957.6|100.523|Top|3344.239|84.944|3930.99|99.847|3344.239|84.944|3957.6|100.523|90
138|L6|SMT|0402 polarized|5903.372|149.946|4396.456|111.67|Top|5903.372|149.946|4377.755|111.195|5903.372|149.946|4396.456|111.67|90
139|L7|SMT|0805|5980.152|151.896|4040.829|102.637|Bottom|5980.152|151.896|4000.829|101.621|5980.152|151.896|4040.829|102.637|90
140|L8|SMT|0603|6040.757|153.435|3919.101|99.545|Top|6040.757|153.435|3891.542|98.845|6040.757|153.435|3919.101|99.545|90
141|L9|SMT|0402 polarized|5930.037|150.623|4485.353|113.928|Top|5930.037|150.623|4466.653|113.453|5930.037|150.623|4485.353|113.928|90
142|L10|SMT|0402 polarized|6085.977|154.584|4550.463|115.582|Top|6067.277|154.109|4550.463|115.582|6085.977|154.584|4550.463|115.582|0
143|L11|SMT|0603|3892.39|98.867|4015.023|101.982|Bottom|3864.831|98.167|4015.023|101.982|3892.39|98.867|4015.023|101.982|0
144|L12|SMT|0603|4090.188|103.891|4281.103|108.74|Bottom|4117.747|104.591|4281.103|108.74|4090.188|103.891|4281.103|108.74|180
145|L13|SMT|0603|3242.637|82.363|4385.229|111.385|Top|3270.196|83.063|4385.229|111.385|3242.637|82.363|4385.229|111.385|180
146|L14|SMT|0603|4121.434|104.684|4229.06|107.418|Bottom|4148.993|105.384|4229.06|107.418|4121.434|104.684|4229.06|107.418|180
147|LD1|SMT|0402|3121.655|79.29|4188.503|106.388|Top|3103.938|78.84|4188.503|106.388|3121.655|79.29|4188.503|106.388|0
148|LD2|SMT|0402|4607.12|117.021|4561.069|115.851|Top|4624.837|117.471|4561.069|115.851|4607.12|117.021|4561.069|115.851|180
149|LD3|SMT|0402|4758.136|120.857|4558.147|115.777|Top|4740.42|120.407|4558.147|115.777|4758.136|120.857|4558.147|115.777|0
150|LD4|SMT|0402|3600|91.44|4117.071|104.574|Top|3582.284|90.99|4117.071|104.574|3600|91.44|4117.071|104.574|0
151|LD5|SMT|0402|4996.119|126.901|4338.023|110.186|Top|4996.119|126.901|4355.739|110.636|4996.119|126.901|4338.023|110.186|270
152|LD6|SMT|0402|5736.371|145.704|4393.364|111.591|Top|5736.371|145.704|4375.647|111.141|5736.371|145.704|4393.364|111.591|90
153|Q1||SOT23|5082.371|129.092|4240.813|107.717|Top|5046.347|128.177|4206.297|106.84|5082.371|129.092|4240.813|107.717|90
154|R1||0201|5577.056|141.657|4028.974|102.336|Bottom|5577.056|141.657|4018.457|102.069|5577.056|141.657|4028.974|102.336|90
155|R2||0201 (0603 Metric)|4295.7|109.111|4110.3|104.402|Bottom|4295.7|109.111|4123.095|104.727|4295.7|109.111|4110.3|104.402|270
156|R3||0201|3793.633|96.358|3912.756|99.384|Bottom|3804.151|96.625|3912.756|99.384|3793.633|96.358|3912.756|99.384|180
157|R4|SMT|0201|3717.543|94.426|4429.005|112.497|Top|3728.567|94.706|4429.005|112.497|3717.543|94.426|4429.005|112.497|180
158|R5|SMT|0201|4378.131|111.205|4374.267|111.106|Top|4378.131|111.205|4385.291|111.386|4378.131|111.205|4374.267|111.106|270
159|R6|SMT|0201|3706.272|94.139|4022.491|102.171|Bottom|3706.272|94.139|4033.515|102.451|3706.272|94.139|4022.491|102.171|270
160|R7||0201|3944.521|100.191|3889.212|98.786|Bottom|3944.521|100.191|3878.694|98.519|3944.521|100.191|3889.212|98.786|90
161|R8||0201|3916.897|99.489|3972.116|100.892|Bottom|3927.415|99.756|3972.116|100.892|3916.897|99.489|3972.116|100.892|180
162|R9|SMT|0201|3835|97.409|3920.197|99.573|Bottom|3835|97.409|3931.22|99.853|3835|97.409|3920.197|99.573|270
163|R10||0201|4917.012|124.892|3921|99.593|Bottom|4927.024|125.146|3921|99.593|4917.012|124.892|3921|99.593|180
164|R11||0201|4950.012|125.73|3937.939|100.024|Bottom|4960.024|125.985|3937.939|100.024|4950.012|125.73|3937.939|100.024|180
165|R12||0201 (0603 Metric)|4929.166|125.201|4495.463|114.185|Bottom|4916.371|124.876|4495.463|114.185|4929.166|125.201|4495.463|114.185|0
166|R13|SMT|0201|4636.417|117.765|4516.762|114.726|Top|4647.44|118.045|4516.762|114.726|4636.417|117.765|4516.762|114.726|180
167|R14||0201 (0603 Metric)|4886|124.104|4506.259|114.459|Top|4886|124.104|4493.463|114.134|4886|124.104|4506.259|114.459|90
168|R15|SMT|0201|3663|93.04|4121.487|104.686|Top|3663|93.04|4110.463|104.406|3663|93.04|4121.487|104.686|90
169|R16|SMT|0201|5566.395|141.386|4484.463|113.905|Top|5577.418|141.666|4484.463|113.905|5566.395|141.386|4484.463|113.905|180
170|R17|SMT|0201|5736.371|145.704|4328.171|109.936|Top|5736.371|145.704|4317.147|109.656|5736.371|145.704|4328.171|109.936|90
171|R19||0201|3605.647|91.583|4252.67|108.018|Top|3605.647|91.583|4263.187|108.285|3605.647|91.583|4252.67|108.018|270
172|R21||0201|4318.966|109.702|4310.756|109.493|Bottom|4308.448|109.435|4310.756|109.493|4318.966|109.702|4310.756|109.493|0
173|R22||0201|4318.966|109.702|4288.756|108.934|Bottom|4308.448|109.435|4288.756|108.934|4318.966|109.702|4288.756|108.934|0
174|R23||0201|4301.238|109.251|4249.287|107.932|Bottom|4290.72|108.984|4249.287|107.932|4301.238|109.251|4249.287|107.932|0
175|R24||0402|6071.371|154.213|3937.463|100.012|Bottom|6086.275|154.591|3937.463|100.012|6071.371|154.213|3937.463|100.012|180
176|R25|SMT|0201|3292.976|83.642|4200.495|106.693|Top|3304|83.922|4200.495|106.693|3292.976|83.642|4200.495|106.693|180
177|R26|SMT|0201|3292.134|83.62|4116.994|104.572|Top|3303.157|83.9|4116.994|104.572|3292.134|83.62|4116.994|104.572|180
178|R27|SMT|0201|6094.583|154.802|3752.543|95.315|Bottom|6094.583|154.802|3741.519|95.035|6094.583|154.802|3752.543|95.315|90
179|R28||0201 (0603 Metric)|3538.795|89.885|4195|106.553|Top|3551.591|90.21|4195|106.553|3538.795|89.885|4195|106.553|180
180|R29|SMT|0201|6072.371|154.238|3965.939|100.735|Bottom|6083.395|154.518|3965.939|100.735|6072.371|154.238|3965.939|100.735|180
181|R31||0201 (0603 Metric)|5010.505|127.267|4008.932|101.827|Bottom|4997.709|126.942|4008.932|101.827|5010.505|127.267|4008.932|101.827|0
182|R32||0201 (0603 Metric)|3539.134|89.894|4171|105.943|Top|3551.929|90.219|4171|105.943|3539.134|89.894|4171|105.943|180
183|R33|SMT|0201|3292.134|83.62|4088.653|103.852|Top|3303.157|83.9|4088.653|103.852|3292.134|83.62|4088.653|103.852|180
184|R34|SMT|0201|3541.5|89.954|4220.5|107.201|Top|3530.476|89.674|4220.5|107.201|3541.5|89.954|4220.5|107.201|0
185|R35||0201|3292.518|83.63|4231|107.467|Top|3303.035|83.897|4231|107.467|3292.518|83.63|4231|107.467|180
186|R36||0201|3524.565|89.524|4098.789|104.109|Top|3524.565|89.524|4109.307|104.376|3524.565|89.524|4098.789|104.109|270
187|R37|SMT|0201|5009.228|127.234|3983.332|101.177|Bottom|5020.252|127.514|3983.332|101.177|5009.228|127.234|3983.332|101.177|180
188|R38|SMT|0201|5282.684|134.18|4235.463|107.581|Bottom|5271.66|133.9|4235.463|107.581|5282.684|134.18|4235.463|107.581|0
189|R39|SMT|0201|3090.67|78.503|4224.056|107.291|Top|3079.647|78.223|4224.056|107.291|3090.67|78.503|4224.056|107.291|0
190|R40|SMT|0201|3660.786|92.984|4145.372|105.292|Bottom|3649.762|92.704|4145.372|105.292|3660.786|92.984|4145.372|105.292|0
191|R41||0201 (0603 Metric)|3825.307|97.163|4374.622|111.115|Bottom|3825.307|97.163|4361.827|110.79|3825.307|97.163|4374.622|111.115|90
192|R42|SMT|0201|4799.247|121.901|4494.228|114.153|Top|4799.247|121.901|4505.251|114.433|4799.247|121.901|4494.228|114.153|270
193|R43||0201|3630.7|92.22|3875.427|98.436|Bottom|3620.182|91.953|3875.427|98.436|3630.7|92.22|3875.427|98.436|0
194|R44||0201|3619.371|91.932|4059.85|103.12|Bottom|3608.853|91.665|4059.85|103.12|3619.371|91.932|4059.85|103.12|0
195|R45||0201|3809.217|96.754|3978.91|101.064|Bottom|3798.699|96.487|3978.91|101.064|3809.217|96.754|3978.91|101.064|0
196|R46|SMT|0201|3595.371|91.322|3913.81|99.411|Bottom|3595.371|91.322|3902.786|99.131|3595.371|91.322|3913.81|99.411|90
197|R47|SMT|0201|3734.371|94.853|4022.491|102.171|Bottom|3734.371|94.853|4033.515|102.451|3734.371|94.853|4022.491|102.171|270
198|R48|SMT|0201|3608.371|91.653|4021.095|102.136|Bottom|3608.371|91.653|4032.118|102.416|3608.371|91.653|4021.095|102.136|270
199|R49|SMT|0201|3771.302|95.791|3947.762|100.273|Bottom|3771.302|95.791|3958.786|100.553|3771.302|95.791|3947.762|100.273|270
200|R50|SMT|0201|3197.401|81.214|4327.73|109.924|Top|3186.378|80.934|4327.73|109.924|3197.401|81.214|4327.73|109.924|0
201|R51||0201 (0603 Metric)|5230.372|132.851|4240.367|107.705|Bottom|5230.372|132.851|4253.163|108.03|5230.372|132.851|4240.367|107.705|270
202|R52|SMT|0201|3141.401|79.792|4327.359|109.915|Top|3130.378|79.512|4327.359|109.915|3141.401|79.792|4327.359|109.915|0
203|R53||0402 (1005 Metric)|3532.134|89.716|4316.352|109.635|Top|3532.134|89.716|4301.448|109.257|3532.134|89.716|4316.352|109.635|90
204|R54||0402 (1005 Metric)|3295.134|83.696|4316.069|109.628|Top|3295.134|83.696|4301.165|109.25|3295.134|83.696|4316.069|109.628|90
205|R55||0402 (1005 Metric)|3544.134|90.021|3985.352|101.228|Top|3559.038|90.4|3985.352|101.228|3544.134|90.021|3985.352|101.228|180
206|R56||0402 (1005 Metric)|3279.134|83.29|3985.209|101.224|Top|3264.23|82.911|3985.209|101.224|3279.134|83.29|3985.209|101.224|0
207|R57||0201 (0603 Metric)|5180.563|131.586|4149.189|105.389|Bottom|5180.563|131.586|4161.984|105.714|5180.563|131.586|4149.189|105.389|270
208|R58||0201 (0603 Metric)|5008.993|127.228|4036.937|102.538|Bottom|5021.789|127.553|4036.937|102.538|5008.993|127.228|4036.937|102.538|180
209|R59||0201|4301.238|109.251|4224.756|107.309|Bottom|4290.72|108.984|4224.756|107.309|4301.238|109.251|4224.756|107.309|0
210|R60||0201 (0603 Metric)|3846.819|97.709|4374.622|111.115|Bottom|3846.819|97.709|4361.827|110.79|3846.819|97.709|4374.622|111.115|90
211|R61||0201 (0603 Metric)|3577.236|90.862|4245.779|107.843|Bottom|3577.236|90.862|4258.575|108.168|3577.236|90.862|4245.779|107.843|270
212|R62||0201 (0603 Metric)|3662|93.015|4416.565|112.181|Bottom|3662|93.015|4403.769|111.856|3662|93.015|4416.565|112.181|90
213|R63||0201 (0603 Metric)|3604|91.542|4154.787|105.532|Bottom|3604|91.542|4167.582|105.857|3604|91.542|4154.787|105.532|270
214|R64|SMT|0201|3715.385|94.371|4103.784|104.236|Bottom|3715.385|94.371|4092.76|103.956|3715.385|94.371|4103.784|104.236|90
215|R65||0201|3708.051|94.184|4143.038|105.233|Bottom|3697.533|93.917|4143.038|105.233|3708.051|94.184|4143.038|105.233|0
216|R67||0201 (0603 Metric)|5508.371|139.913|3935.463|99.961|Bottom|5495.576|139.588|3935.463|99.961|5508.371|139.913|3935.463|99.961|0
217|R68||0201 (0603 Metric)|5508.371|139.913|3935.463|99.961|Top|5495.576|139.588|3935.463|99.961|5508.371|139.913|3935.463|99.961|0
218|R69|SMT|0201|5511.071|139.981|3729.958|94.741|Bottom|5500.047|139.701|3729.958|94.741|5511.071|139.981|3729.958|94.741|0
219|R74||0201 (0603 Metric)|4896.359|124.368|3879.463|98.538|Top|4886.347|124.113|3879.463|98.538|4896.359|124.368|3879.463|98.538|0
220|R75|SMT|0201|3875.366|98.434|3907.803|99.258|Bottom|3875.366|98.434|3918.826|99.538|3875.366|98.434|3907.803|99.258|270
221|R83||0201|4277.8|108.656|4155.3|105.545|Bottom|4288.318|108.923|4155.3|105.545|4277.8|108.656|4155.3|105.545|180
222|R84||0201|4119.891|104.645|3922.396|99.629|Bottom|4109.373|104.378|3922.396|99.629|4119.891|104.645|3922.396|99.629|0
223|R85||0201|4355.444|110.628|4224.989|107.315|Bottom|4344.926|110.361|4224.989|107.315|4355.444|110.628|4224.989|107.315|0
224|R86||0201 (0603 Metric)|5629.221|142.982|4180.572|106.187|Top|5619.209|142.728|4180.572|106.187|5629.221|142.982|4180.572|106.187|0
225|R87||0201 (0603 Metric)|5629.371|142.986|4202.463|106.743|Top|5619.359|142.732|4202.463|106.743|5629.371|142.986|4202.463|106.743|0
226|R88||0201|4778.185|121.366|4060.326|103.132|Top|4788.197|121.62|4060.326|103.132|4778.185|121.366|4060.326|103.132|180
227|R89|SMT|0201|5826.382|147.99|4411.08|112.041|Top|5815.359|147.71|4411.08|112.041|5826.382|147.99|4411.08|112.041|0
228|R90||0201 (0603 Metric)|5837.39|148.27|4321.291|109.761|Bottom|5847.402|148.524|4321.291|109.761|5837.39|148.27|4321.291|109.761|180
229|R91||0201 (0603 Metric)|5910.139|150.118|3926.463|99.732|Top|5920.151|150.372|3926.463|99.732|5910.139|150.118|3926.463|99.732|180
230|R94||0201|5286.185|134.269|4537.084|115.242|Bottom|5275.667|134.002|4537.084|115.242|5286.185|134.269|4537.084|115.242|0
231|R95||0201|5222.165|132.643|4444.385|112.887|Bottom|5232.683|132.91|4444.385|112.887|5222.165|132.643|4444.385|112.887|180
232|R99||0201 (0603 Metric)|5222.103|132.641|4479.523|113.78|Bottom|5232.115|132.896|4479.523|113.78|5222.103|132.641|4479.523|113.78|180
233|R100||0201 (0603 Metric)|5320.659|135.145|4357.38|110.677|Bottom|5310.647|134.89|4357.38|110.677|5320.659|135.145|4357.38|110.677|0
234|R101||0201 (0603 Metric)|5222.359|132.648|4510.463|114.566|Bottom|5232.371|132.902|4510.463|114.566|5222.359|132.648|4510.463|114.566|180
235|R102||0201 (0603 Metric)|5792.029|147.118|4320.408|109.738|Bottom|5782.016|146.863|4320.408|109.738|5792.029|147.118|4320.408|109.738|0
236|R104||0201|4966.887|126.159|3965.955|100.735|Top|4956.369|125.892|3965.955|100.735|4966.887|126.159|3965.955|100.735|0
237|R105||0201 (0603 Metric)|4865.783|123.591|3995.573|101.488|Top|4865.783|123.591|3985.561|101.233|4865.783|123.591|3995.573|101.488|90
238|R107|SMT|0201|5063.613|128.616|4357.181|110.672|Top|5074.637|128.896|4357.181|110.672|5063.613|128.616|4357.181|110.672|180
239|R108|SMT|0201|5035.324|127.897|4159.976|105.663|Top|5024.3|127.617|4159.976|105.663|5035.324|127.897|4159.976|105.663|0
240|R110||0201|5309.889|134.871|3724.463|94.601|Top|5299.371|134.604|3724.463|94.601|5309.889|134.871|3724.463|94.601|0
241|R111|SMT|0201|5137.395|130.49|4116.463|104.558|Top|5126.371|130.21|4116.463|104.558|5137.395|130.49|4116.463|104.558|0
242|R112||0201 (0603 Metric)|5259.359|133.588|4367.463|110.934|Bottom|5249.347|133.333|4367.463|110.934|5259.359|133.588|4367.463|110.934|0
243|R113||0201 (0603 Metric)|5258.371|133.563|4445.475|112.915|Top|5258.371|133.563|4455.487|113.169|5258.371|133.563|4445.475|112.915|270
244|R114|SMT|0402|6397.76|162.503|3909.291|99.296|Top|6397.76|162.503|3928.976|99.796|6397.76|162.503|3909.291|99.296|270
245|R116||0201 (0603 Metric)|6242.982|158.572|3956|100.482|Top|6232.97|158.317|3956|100.482|6242.982|158.572|3956|100.482|0
246|R117|SMT|0402|6397.851|162.505|3823.52|97.117|Top|6397.851|162.505|3843.205|97.617|6397.851|162.505|3823.52|97.117|270
247|R118||0201|6185|157.099|4422|112.319|Top|6185|157.099|4411.482|112.052|6185|157.099|4422|112.319|90
248|R119|SMT|0402|5520.056|140.209|4410.823|112.035|Bottom|5539.741|140.709|4410.823|112.035|5520.056|140.209|4410.823|112.035|180
249|R120||0201 (0603 Metric)|6291|159.791|4252.988|108.026|Top|6291|159.791|4242.976|107.772|6291|159.791|4252.988|108.026|90
250|R121||0201 (0603 Metric)|6137.233|155.886|4333.233|110.064|Top|6147.245|156.14|4333.233|110.064|6137.233|155.886|4333.233|110.064|180
251|R122||0201|5568.371|141.437|4347.113|110.417|Bottom|5568.371|141.437|4357.631|110.684|5568.371|141.437|4347.113|110.417|270
252|R123||0201 (0603 Metric)|5562.871|141.297|4257.756|108.147|Bottom|5562.871|141.297|4247.744|107.893|5562.871|141.297|4257.756|108.147|90
253|R124||0201|4864.679|123.563|4471.705|113.581|Top|4854.161|123.296|4471.705|113.581|4864.679|123.563|4471.705|113.581|0
254|R125||0201|5087.648|129.226|3914.043|99.417|Top|5077.13|128.959|3914.043|99.417|5087.648|129.226|3914.043|99.417|0
255|R126|SMT|0402|5445.096|138.305|4410.536|112.028|Bottom|5464.781|138.805|4410.536|112.028|5445.096|138.305|4410.536|112.028|180
256|R127||0201 (0603 Metric)|6137.988|155.905|4310|109.474|Top|6127.976|155.651|4310|109.474|6137.988|155.905|4310|109.474|0
257|R128||0201 (0603 Metric)|6183.913|157.071|4240.706|107.714|Top|6193.926|157.326|4240.706|107.714|6183.913|157.071|4240.706|107.714|180
258|R129||0201 (0603 Metric)|5125.203|130.18|3925.932|99.719|Top|5125.203|130.18|3915.92|99.464|5125.203|130.18|3925.932|99.719|90
259|R130||0201|4617.953|117.296|4372.153|111.053|Top|4617.953|117.296|4382.165|111.307|4617.953|117.296|4372.153|111.053|270
260|R131||0201 (0603 Metric)|5809.359|147.558|3978.406|101.052|Bottom|5819.371|147.812|3978.406|101.052|5809.359|147.558|3978.406|101.052|180
261|R132||0201|4777.333|121.344|4090.57|103.9|Top|4787.345|121.599|4090.57|103.9|4777.333|121.344|4090.57|103.9|180
